id,features
788,['0.162378' '7.140193' '4.977669' ... '6.830853' '4.721265' '-2.264610']
789,['1.932910' '2.994652' '2.350442' ... '3.011872' '8.979301' '-1.038624']
790,['2.415873' '4.481095' '5.327619' ... '7.567997' '5.366029' '-2.897617']
791,['-4.329355' '10.348845' '8.395983' ... '-0.516145' '0.284213' '-6.747790']
792,"['-0.631458' '7.120241' '-2.407109' ... '-0.470442' '14.914341'
 '-3.081043']"
793,['-2.352802' '3.035762' '-1.780589' ... '3.600441' '8.697327' '-3.512892']
794,['-4.655860' '4.190416' '-3.624606' ... '0.844125' '10.588446' '-1.222932']
795,['3.314093' '9.020185' '2.663928' ... '2.001699' '-2.319253' '0.642594']
796,['-0.136416' '5.958509' '4.641716' ... '0.012698' '2.071659' '-3.500635']
797,['-0.159036' '5.485098' '-5.130689' ... '9.389118' '4.168834' '0.613352']
798,['-1.947074' '1.460767' '1.905671' ... '0.133373' '2.968772' '-1.253700']
799,['-6.735850' '5.456736' '-2.774486' ... '3.082169' '4.398056' '-5.356206']
800,['4.437161' '4.792140' '6.060596' ... '2.847836' '4.374048' '-0.396327']
801,['-3.029341' '4.538324' '3.066798' ... '4.744658' '0.881878' '-5.996290']
802,['-0.003488' '5.770422' '-0.853209' ... '-0.796713' '0.293608' '-5.112359']
803,['-3.401754' '4.858118' '1.255669' ... '2.543408' '4.495413' '-1.887456']
804,"['-3.606019' '1.941591' '-4.225988' ... '-1.642615' '11.273592'
 '-3.774887']"
805,['4.303154' '13.114447' '2.747884' ... '0.877109' '5.409576' '-4.311234']
806,['-1.508604' '6.407736' '3.596943' ... '-2.045204' '7.200927' '-1.246852']
807,['-4.192743' '7.886611' '7.204560' ... '5.415584' '0.619308' '-2.238336']
808,['4.156960' '9.055162' '0.262643' ... '-2.274059' '1.615115' '-3.428028']
809,['-2.794064' '1.418327' '-6.797481' ... '1.395200' '6.825850' '-2.951231']
810,['-2.232338' '0.341660' '-4.824049' ... '-2.075218' '2.423615' '-4.467157']
811,"['-3.978281' '-0.178095' '-1.915937' ... '-0.113627' '8.251366'
 '-3.762863']"
812,['-0.394925' '6.085361' '8.118391' ... '2.242485' '2.195904' '-4.461156']
813,['-2.671757' '2.328547' '3.121566' ... '-1.446247' '7.173810' '-1.682360']
814,['-2.802299' '2.546689' '4.450787' ... '5.657073' '2.633121' '-1.432471']
815,['-1.667715' '4.395924' '-3.489457' ... '-0.544037' '0.195480' '-5.142509']
816,['0.781318' '5.292704' '-2.552828' ... '3.655145' '6.425472' '-4.666501']
817,['-2.310594' '5.267132' '9.660128' ... '2.396285' '0.614637' '-5.674045']
818,['2.660850' '6.221051' '6.676439' ... '2.505439' '-0.711094' '-5.340010']
819,"['-1.785427' '-0.643892' '-5.823534' ... '-0.650054' '11.504650'
 '-0.626549']"
820,['2.729222' '7.410056' '0.898448' ... '-1.655123' '2.481662' '-2.027479']
821,['-4.060697' '-1.931090' '4.053050' ... '-1.861006' '3.149371' '-1.224128']
822,['1.878337' '11.147556' '2.586780' ... '-3.544939' '3.046879' '-4.612313']
823,['-2.856606' '2.207285' '-4.421203' ... '1.570203' '10.069637' '-3.916197']
824,['0.558292' '0.729932' '-1.301993' ... '-2.396564' '0.729515' '-2.579376']
825,['0.196316' '11.354740' '-0.643507' ... '1.455057' '9.480726' '-2.298960']
826,"['-3.845454' '-1.079726' '-3.945802' ... '-1.316031' '9.292305'
 '-0.311149']"
827,"['-4.558424' '-0.053299' '-2.837459' ... '-0.018588' '8.354660'
 '-4.017436']"
828,['-2.107772' '2.812330' '-2.532669' ... '-0.786818' '13.478195' '0.099157']
829,['0.823026' '3.226486' '4.750579' ... '5.655903' '-0.345772' '-9.603271']
830,['-6.245654' '0.643561' '-3.625739' ... '-0.161747' '0.953252' '-3.820233']
831,['-2.841182' '-0.760764' '8.915174' ... '2.699613' '1.272751' '-0.491951']
832,['-1.727582' '0.186133' '-1.619917' ... '2.340906' '2.571617' '-1.134994']
833,['-5.456789' '2.180863' '-4.740941' ... '0.512367' '10.669025' '-2.245480']
834,['-2.735019' '5.010391' '-4.858408' ... '-0.490078' '6.151404' '0.095178']
835,['-2.468374' '4.230359' '6.866069' ... '-1.496862' '-0.666873' '-3.262707']
836,['-2.717308' '6.340477' '-0.308259' ... '2.538212' '2.642509' '-1.011357']
837,['3.582335' '4.316751' '8.747229' ... '0.668272' '1.573976' '1.974865']
838,['-3.727580' '8.625061' '1.370246' ... '5.384981' '0.653929' '-1.302963']
839,['-4.120460' '-1.121843' '0.179187' ... '4.480422' '2.604300' '-3.714805']
840,['-0.587587' '7.826528' '-1.041692' ... '2.688147' '9.825590' '0.261891']
841,['-5.322535' '0.486351' '7.306714' ... '1.230849' '-4.245746' '-1.259520']
842,['-1.961806' '2.776320' '12.957642' ... '3.276033' '-1.678647' '-5.700355']
843,['-2.002396' '1.097704' '1.741291' ... '-1.065486' '3.043437' '-1.573313']
844,['-4.586798' '4.720649' '-0.671100' ... '2.716989' '13.167625' '0.990939']
845,['-1.338237' '-0.150321' '-2.606714' ... '4.515067' '7.106320' '-0.937906']
846,['2.981021' '5.290494' '5.845987' ... '8.293146' '1.744168' '-5.818399']
847,['-4.921943' '2.243385' '-3.010707' ... '4.408638' '4.058458' '-1.935369']
848,['0.362330' '4.668046' '4.563298' ... '-2.223116' '0.832783' '-3.782631']
849,['-1.273679' '0.711179' '-4.187030' ... '-0.863625' '2.701519' '-1.511930']
850,['-4.056148' '3.091681' '4.181063' ... '7.332308' '-4.178510' '-2.320101']
851,"['-3.474723' '-0.942970' '-2.484510' ... '-0.628044' '5.233842'
 '-0.629045']"
852,['6.964194' '4.638352' '5.523607' ... '0.400830' '2.295899' '2.126721']
853,['-4.345496' '3.433141' '-2.132498' ... '2.187500' '9.045002' '-2.340666']
854,['-1.140796' '2.137960' '-4.090212' ... '-0.873366' '9.654051' '-3.884126']
855,['-5.157454' '7.576108' '8.553389' ... '4.404695' '-4.132423' '-7.710805']
856,['0.892939' '1.412984' '1.725007' ... '3.211665' '5.656258' '-4.711926']
857,['0.688602' '4.504499' '7.406226' ... '4.301303' '-1.435630' '-6.319555']
858,['-0.785385' '-2.156592' '2.401803' ... '4.474269' '3.516400' '-6.451902']
859,['1.631978' '3.121688' '4.893049' ... '9.372362' '5.882148' '-0.724386']
860,"['-3.492860' '-1.506819' '-8.163500' ... '-2.277097' '9.170687'
 '-3.008327']"
861,['-1.809731' '1.039288' '6.694482' ... '-1.072560' '4.213246' '1.649825']
862,['-4.060697' '-1.931090' '4.053050' ... '-1.861006' '3.149371' '-1.224128']
863,['0.398078' '-0.078529' '-7.347795' ... '-0.728155' '6.062871' '-5.631624']
864,['-1.702968' '7.042730' '2.510984' ... '1.561783' '3.083072' '-6.152754']
865,['-0.125793' '4.113352' '1.663752' ... '-0.508209' '1.149839' '-1.317580']
866,['-3.708595' '12.027430' '9.351995' ... '3.316100' '0.076860' '-4.879739']
867,['-3.264954' '-2.556823' '4.562891' ... '-1.681412' '1.938771' '-1.439616']
868,['3.088880' '3.040027' '2.416438' ... '-2.483772' '-2.358023' '1.819631']
869,['5.296366' '3.508221' '0.092721' ... '5.167570' '2.818876' '-3.155487']
870,['-4.450979' '7.004293' '-3.787549' ... '2.921277' '3.721444' '-5.119320']
871,['-3.537806' '4.006361' '-6.007093' ... '1.357062' '4.358638' '-4.047958']
872,"['-4.822713' '-0.189160' '-5.212096' ... '-3.743856' '5.058280'
 '-5.652882']"
873,['-1.863004' '1.099220' '-4.131051' ... '-2.145660' '6.903635' '-4.788923']
874,['-3.964890' '5.378007' '-3.869861' ... '1.528099' '7.022447' '-1.401308']
875,['3.292999' '6.122071' '3.196088' ... '0.772405' '0.483618' '2.651331']
876,['-0.752598' '0.686461' '-1.574119' ... '-2.077594' '1.237529' '-3.319401']
877,['4.743801' '9.355150' '5.068591' ... '3.650245' '0.103524' '-6.944155']
878,['-1.949462' '5.738716' '6.541738' ... '0.908935' '2.890412' '0.222702']
879,"['-2.403195' '-0.564046' '-1.794351' ... '-1.229869' '1.390440'
 '-2.108437']"
880,['2.945549' '7.758752' '-4.642641' ... '-2.802140' '9.131788' '-1.061180']
881,['6.581117' '8.452211' '4.092152' ... '1.932169' '4.628065' '0.295756']
882,['-4.100593' '4.548920' '-5.084985' ... '1.526532' '11.969370' '0.049684']
883,['-3.337258' '6.102853' '-6.206333' ... '3.404561' '12.986403' '-1.802701']
884,['-1.590662' '3.065675' '-4.013767' ... '1.580546' '11.452967' '2.276444']
885,['-3.172556' '0.737610' '-3.131040' ... '-0.441398' '9.980940' '-0.882520']
886,"['-2.003999' '-0.621889' '-4.843546' ... '-1.541550' '-0.862939'
 '-3.998527']"
887,['1.956627' '1.663731' '-2.520967' ... '-5.855053' '4.239008' '-6.568738']
888,['-5.205880' '4.203002' '-2.790318' ... '4.582434' '1.336049' '-1.897293']
889,['3.365026' '4.396328' '2.502968' ... '-1.038198' '6.875126' '-2.163462']
890,['-5.855395' '2.658106' '-2.651589' ... '-1.431323' '5.450695' '-1.212931']
891,['-5.099019' '5.465928' '-2.683857' ... '3.169035' '7.582715' '-0.161459']
892,['-2.856596' '2.240367' '6.658965' ... '0.626132' '-0.766039' '2.325644']
893,['1.280046' '8.457663' '6.422307' ... '1.594157' '3.651362' '1.369967']
894,['-2.071025' '7.285408' '1.879743' ... '-0.768564' '2.646983' '-2.342913']
895,"['0.244708' '-1.971353' '-2.496232' ... '-0.147650' '-0.516681'
 '-4.432645']"
896,['-2.136586' '3.922055' '-5.265184' ... '0.973278' '10.973736' '-2.605552']
897,['-1.976339' '5.395528' '1.298328' ... '-1.402566' '-2.164530' '-5.955095']
898,['-4.655099' '4.013415' '-4.806112' ... '2.036108' '6.911630' '-0.629181']
899,['-1.210046' '9.798557' '-3.823363' ... '3.346005' '8.802109' '-3.119262']
900,['-3.984303' '2.409637' '-5.953382' ... '2.820685' '12.286442' '1.098426']
901,['-3.458694' '3.248519' '8.071289' ... '8.265875' '0.879981' '-3.433710']
902,['-4.279019' '-4.281706' '-4.219314' ... '0.176611' '3.114740' '-4.349015']
903,['-1.216182' '4.181233' '-3.127303' ... '-4.559211' '9.347969' '-4.231318']
904,['0.650291' '-1.265809' '-5.236284' ... '-1.579417' '6.184453' '-2.222782']
905,['-1.893128' '4.066274' '-5.969146' ... '0.886486' '8.305777' '-2.001022']
906,['0.481184' '6.129496' '-0.346608' ... '4.986875' '6.049828' '-1.464194']
907,['1.911347' '8.359598' '2.352344' ... '-0.402018' '2.552399' '-2.723750']
908,"['-1.955797' '5.924188' '-1.075166' ... '-1.106489' '10.433516'
 '-3.620485']"
909,['-2.632116' '1.067710' '-5.085352' ... '0.616395' '9.857349' '-1.571898']
910,"['-2.366586' '-0.621493' '-3.384707' ... '-0.957722' '2.841767'
 '-6.483582']"
911,['-6.090210' '5.608910' '-3.288840' ... '3.820663' '9.852108' '-0.855971']
912,['-0.598729' '3.142721' '5.130228' ... '0.677722' '3.899957' '0.392369']
913,['5.413298' '1.730546' '-2.854273' ... '-1.369118' '6.191798' '-4.816554']
914,"['-1.384259' '9.213190' '-1.400241' ... '-1.207213' '14.956537'
 '-0.603835']"
915,['-2.222860' '2.264075' '0.550093' ... '-1.467160' '0.732635' '-4.063422']
916,['-4.640133' '6.810170' '-1.293288' ... '2.814052' '5.116701' '-3.377239']
917,['-1.072046' '2.235385' '2.794575' ... '-3.488641' '1.719474' '-0.962372']
918,['1.128712' '1.330604' '-2.536631' ... '-5.086782' '2.465838' '-6.460886']
919,['-0.960033' '-0.247186' '7.327176' ... '-2.407302' '0.148253' '-3.319346']
920,['-0.050086' '2.592590' '-4.498623' ... '-2.985467' '4.893926' '-5.782248']
921,"['-0.526080' '5.532136' '-2.592092' ... '-0.934297' '11.481010'
 '-3.443570']"
922,['-5.441547' '2.307446' '-4.491371' ... '2.088673' '8.683899' '-0.731529']
923,['-5.475671' '4.003958' '-1.555043' ... '2.064329' '3.085294' '-0.512562']
924,['-3.061417' '14.194237' '4.745490' ... '-1.516896' '5.694011' '1.925311']
925,['-5.302104' '4.094370' '-1.775492' ... '1.469337' '4.355958' '-1.235154']
926,['-2.599204' '10.977655' '7.509399' ... '2.068012' '3.808034' '-1.582432']
927,['-0.258551' '1.625904' '3.137885' ... '4.181813' '-0.796461' '-5.405766']
928,['1.190352' '3.207986' '-4.309929' ... '1.972963' '14.705507' '-3.486415']
929,['-2.975193' '12.023737' '7.321130' ... '1.170752' '3.048350' '-3.895013']
930,['-0.678300' '9.146648' '-4.018317' ... '8.423277' '8.747681' '-0.124769']
931,['-2.798378' '-1.029305' '0.078028' ... '-2.001799' '0.091032' '-2.903660']
932,['2.326345' '2.277887' '-0.939884' ... '0.305917' '0.528850' '1.159445']
933,['-2.217626' '1.929428' '-2.894362' ... '3.982195' '11.775072' '-1.551402']
934,"['-0.772386' '5.818589' '-3.265640' ... '-1.331450' '11.734083'
 '-8.108023']"
935,['-1.339983' '1.582240' '-5.947714' ... '-0.952305' '4.065882' '-3.156554']
936,['0.073071' '8.769882' '5.551405' ... '-1.368708' '-1.623874' '-2.832874']
937,['0.360171' '9.783747' '5.362138' ... '6.088532' '1.665114' '-6.657819']
938,['-1.092984' '3.871639' '2.370574' ... '-1.118268' '3.855902' '-0.387722']
939,['-0.583554' '1.143521' '-1.218321' ... '-2.840838' '1.372391' '-2.822066']
940,['-2.610811' '3.221938' '-3.842115' ... '3.265315' '3.804156' '-0.906527']
941,['-1.612669' '7.976385' '0.223860' ... '2.655203' '13.166246' '-5.107134']
942,['1.066198' '2.940984' '3.993864' ... '-1.633988' '-4.428489' '-6.934452']
943,['-2.586660' '4.480867' '-4.454070' ... '2.162008' '6.044076' '-2.036226']
944,['-3.562621' '-1.718309' '-2.955671' ... '0.502944' '2.414743' '-4.666206']
945,['-1.048401' '10.373568' '2.160525' ... '1.312790' '2.965084' '0.131471']
946,['-3.735103' '0.331932' '-2.900527' ... '5.121806' '3.009319' '-7.544852']
947,['-1.929872' '3.392323' '-3.778187' ... '6.333133' '9.536936' '1.510038']
948,['-1.405547' '6.541115' '5.228215' ... '-1.483355' '3.972710' '-2.566706']
949,['4.123888' '6.179885' '-2.086885' ... '1.661269' '4.021460' '1.934853']
950,['-0.987461' '-2.132438' '8.019365' ... '-0.819983' '0.677595' '-0.926457']
951,['1.238348' '3.265408' '0.573484' ... '2.033731' '2.967586' '-0.182545']
952,['4.561740' '0.732508' '9.275120' ... '-3.497542' '-0.375757' '0.566486']
953,['1.788453' '8.328365' '0.551151' ... '1.740751' '5.896793' '-4.367901']
954,['-2.916475' '9.148516' '-2.984005' ... '-1.251272' '5.920509' '-3.168012']
955,['2.576210' '6.121885' '-5.069927' ... '-2.890981' '3.041863' '-3.689246']
956,['0.850954' '2.035686' '-2.265435' ... '-6.172645' '5.223053' '-10.653517']
957,['-5.685822' '8.459360' '-2.382517' ... '2.109537' '5.030497' '-0.536314']
958,"['-1.584483' '10.990044' '-2.393994' ... '-2.334131' '13.858864'
 '2.005383']"
959,['2.967127' '5.714750' '2.291225' ... '2.417349' '1.443294' '-3.610992']
960,['-1.166531' '8.450928' '7.989586' ... '2.706072' '1.574910' '-3.283019']
961,['-0.263175' '4.119704' '6.458922' ... '1.662161' '-4.942908' '-5.262673']
962,['1.988482' '3.668620' '-3.018072' ... '7.637713' '7.203338' '0.323021']
963,['1.913390' '8.563381' '1.694962' ... '-1.470059' '0.020696' '-3.158452']
964,['1.930319' '2.542687' '5.342089' ... '-1.165398' '-5.908884' '-4.786476']
965,['-3.027860' '2.903466' '-5.405006' ... '-0.019716' '9.655247' '0.029983']
966,['1.584189' '4.817366' '5.184371' ... '-2.493771' '3.616730' '-2.752988']
967,['-2.914955' '-0.490725' '8.683411' ... '5.581006' '4.680754' '-1.211933']
968,['2.105695' '10.799116' '4.211010' ... '5.690809' '0.674259' '-0.038436']
969,['-4.067346' '-1.908079' '-3.982612' ... '2.336434' '7.876807' '-2.392988']
970,['-1.954715' '10.914677' '1.717896' ... '4.371821' '7.689415' '2.216390']
971,['-2.477370' '4.709161' '-2.199716' ... '0.058146' '7.485953' '-4.722696']
972,['0.136405' '6.815217' '3.992249' ... '-3.224226' '-0.400300' '-3.062601']
973,['-1.445639' '2.849639' '8.783665' ... '-0.272065' '-1.942540' '-7.309375']
974,['-4.741440' '-0.032535' '8.301767' ... '8.450508' '-2.047668' '-8.556824']
975,"['-0.002330' '-0.981515' '-4.539176' ... '-0.727815' '5.552989'
 '-4.247617']"
976,['-6.446112' '5.625772' '-2.466705' ... '6.509632' '5.491545' '-2.653698']
977,['-0.889842' '9.405821' '1.290025' ... '4.317502' '1.650058' '-3.213491']
978,['2.913394' '8.089834' '7.289092' ... '0.051747' '1.139879' '5.327342']
979,['-0.394663' '5.757128' '-5.675796' ... '3.912923' '2.162934' '-1.533016']
980,['-1.228283' '8.430866' '-0.910277' ... '0.856246' '11.168541' '-3.684140']
981,['-5.728504' '8.496439' '-3.489233' ... '2.522785' '3.417491' '-1.431982']
982,['-3.302343' '4.403761' '-1.540681' ... '2.458757' '3.798024' '-1.944677']
983,['0.558292' '0.729932' '-1.301993' ... '-2.396564' '0.729515' '-2.579376']
984,['1.982012' '4.733674' '-1.001955' ... '2.240270' '14.549593' '-3.416925']
985,['-1.272577' '-0.123288' '3.577843' ... '0.336774' '-0.587981' '2.493065']
986,['-2.296003' '6.910290' '-1.041286' ... '3.203901' '7.847341' '-2.352405']
987,['-3.993307' '4.250852' '8.609922' ... '0.575185' '2.145454' '-4.167305']
988,['-4.959383' '4.145219' '-2.258127' ... '2.775371' '7.647345' '-5.828558']
989,['-2.222860' '2.264075' '0.550093' ... '-1.467160' '0.732635' '-4.063422']
990,"['-1.870973' '5.070885' '-1.845989' ... '-0.544683' '11.227896'
 '-1.760035']"
991,['-2.383225' '10.026390' '0.732182' ... '-0.927277' '3.737454' '-1.644181']
992,['0.651685' '9.277905' '6.439114' ... '1.222138' '8.872519' '-3.026906']
993,['-0.517865' '1.845141' '3.422933' ... '-0.263278' '2.869128' '-1.000905']
994,['1.105995' '11.242483' '-0.666484' ... '0.439816' '17.266155' '-3.007892']
995,"['-2.959951' '10.136839' '-1.849171' ... '2.039980' '11.210930'
 '-1.258233']"
996,['0.451316' '1.177999' '-2.321744' ... '-1.368017' '8.049253' '-8.547844']
997,['-3.817404' '7.332005' '-4.774056' ... '0.771541' '11.622753' '-2.526935']
998,['-5.090281' '5.445133' '-0.976189' ... '1.002383' '7.725792' '-0.679692']
999,['-0.919386' '4.883811' '0.505133' ... '1.629445' '3.520483' '-0.153076']
1000,"['-1.457158' '9.938429' '-3.842913' ... '-0.828816' '13.629169'
 '-0.405572']"
1001,['-3.855881' '9.799490' '-0.806802' ... '0.727486' '16.888546' '-4.349604']
1002,['-2.885265' '8.078741' '-0.760395' ... '6.182028' '8.293785' '0.520382']
1003,['-2.207090' '6.211562' '-1.693243' ... '1.418876' '12.866217' '-1.944932']
1004,"['-0.011956' '-1.680072' '-7.682155' ... '-2.303140' '3.057225'
 '-8.189113']"
1005,['-3.169860' '5.429309' '5.334972' ... '-2.785836' '4.118563' '-3.517751']
1006,['-2.422032' '8.653847' '5.950666' ... '-0.279952' '6.063931' '-2.875614']
1007,['-1.527288' '8.348194' '2.233632' ... '5.351631' '11.064968' '8.921896']
1008,['0.004651' '8.730501' '2.033665' ... '2.661291' '-0.970009' '-0.911933']
1009,['-3.534141' '4.170185' '-4.642189' ... '3.377213' '5.065277' '-1.334781']
1010,['1.283309' '0.957031' '-2.681075' ... '4.024323' '8.861853' '2.584639']
1011,['-2.350468' '3.445400' '5.801696' ... '0.860842' '-4.470791' '0.096369']
1012,['-0.622315' '3.665088' '5.895230' ... '2.324543' '-1.347323' '-4.259428']
1013,['1.687839' '11.649872' '6.413283' ... '1.924068' '4.665182' '-0.751864']
1014,['1.358752' '2.096608' '3.159360' ... '3.146982' '2.959043' '-2.634726']
1015,['-0.905193' '0.781610' '-4.736794' ... '3.499815' '4.982508' '-2.949218']
1016,['-2.205295' '5.971783' '-0.567158' ... '0.653786' '11.757256' '-1.397077']
1017,['-4.031847' '2.738899' '-4.538901' ... '0.271099' '6.599307' '-0.823677']
1018,['-3.043836' '5.282403' '2.953865' ... '5.810995' '1.291891' '-4.693126']
1019,['-1.020486' '6.879088' '1.316070' ... '3.095944' '3.621740' '-2.934224']
1020,['-2.224966' '5.310004' '-4.602401' ... '1.471381' '4.226940' '-2.116242']
1021,['5.390326' '3.528318' '0.000844' ... '1.656045' '0.233596' '3.333727']
1022,['-3.905756' '6.079098' '8.420013' ... '-0.721172' '-0.150923' '0.477901']
1023,['1.349075' '1.882771' '-5.830727' ... '-3.098960' '13.317589' '-5.097499']
1024,['-4.849896' '4.456746' '-2.514448' ... '3.709118' '6.678393' '-4.133604']
1025,['3.370630' '0.021941' '2.360502' ... '-0.244916' '3.965421' '-4.414526']
1026,['-2.503870' '6.328997' '4.351360' ... '-6.464363' '4.535717' '-3.876258']
1027,['-2.360030' '5.102938' '-0.564221' ... '0.690198' '11.088238' '-5.279325']
1028,['-2.587758' '1.983673' '-3.232419' ... '0.010340' '6.716816' '-5.484168']
1029,['-4.566037' '3.653415' '-4.380473' ... '-1.732119' '5.697741' '-2.984294']
1030,"['-1.311085' '-1.492470' '-5.237301' ... '-0.099672' '7.706532'
 '-3.417361']"
1031,['-2.222860' '2.264075' '0.550093' ... '-1.467160' '0.732635' '-4.063422']
1032,['1.155701' '3.629456' '-2.934163' ... '-1.753314' '2.536354' '-3.837176']
1033,['-4.671621' '3.737618' '-3.332227' ... '0.728467' '9.769337' '0.515405']
1034,"['0.001045' '-2.038914' '-5.597699' ... '-2.139295' '12.492386'
 '-5.628450']"
1035,['1.573974' '6.950716' '-1.299588' ... '0.954477' '12.096638' '-0.526518']
1036,['-0.576529' '0.463778' '2.794077' ... '-2.194579' '5.437108' '-1.578543']
1037,['-6.313812' '3.438302' '-4.122046' ... '3.087514' '5.927799' '0.499566']
1038,['-2.765399' '4.252160' '7.581530' ... '5.257463' '-4.576061' '-3.749534']
1039,['-3.724977' '5.752433' '9.496012' ... '7.274803' '0.601546' '-2.870848']
1040,['-0.180329' '4.894449' '-4.683451' ... '-3.620729' '0.961329' '-3.017018']
1041,['-1.404169' '3.528623' '-3.361033' ... '-1.849485' '7.703684' '-4.807495']
1042,['-4.625020' '4.402469' '-2.456125' ... '4.266911' '7.085336' '2.694229']
1043,['1.214682' '7.880178' '-5.998211' ... '-1.584923' '15.546698' '-3.459094']
1044,['-0.700520' '5.369906' '0.719465' ... '0.181991' '2.265106' '-4.554291']
1045,['1.030728' '6.506316' '2.055696' ... '-1.855385' '-1.883031' '-6.449475']
1046,['-4.231425' '2.522335' '-0.670235' ... '1.026828' '5.752717' '-0.472272']
1047,['-3.402376' '6.074685' '2.810280' ... '4.269239' '-2.213511' '-8.048847']
1048,['0.348543' '4.066068' '0.394293' ... '-0.154061' '1.100790' '0.866107']
1049,"['-0.385616' '-3.438650' '-5.590961' ... '-0.715136' '3.157115'
 '-3.337540']"
1050,['-2.797631' '2.776396' '7.794578' ... '6.314715' '0.678977' '-1.693284']
1051,['0.849686' '-3.524339' '-6.574546' ... '0.903732' '3.493504' '0.299495']
1052,['2.627058' '1.310522' '4.407540' ... '3.644132' '11.827728' '-3.140800']
1053,['-3.977220' '9.582209' '-0.413979' ... '1.538449' '9.964396' '-2.087032']
1054,['0.300514' '-0.465455' '-6.122528' ... '1.863183' '9.963844' '-3.116575']
1055,['-3.445335' '5.166319' '-3.536661' ... '-0.502549' '4.557024' '-6.476713']
1056,['-0.402830' '8.267353' '2.071094' ... '-3.364706' '1.604815' '-1.236553']
1057,['-2.291097' '7.126866' '-2.486940' ... '1.937342' '12.910917' '-4.881817']
1058,['0.007422' '12.084805' '2.689432' ... '5.555860' '3.133318' '-3.073124']
1059,['-2.626764' '4.992213' '-3.791547' ... '3.011926' '12.252527' '0.190642']
1060,['-4.482006' '2.759081' '-2.186855' ... '-0.037109' '5.372459' '-2.467471']
1061,['-5.044267' '3.061490' '-3.994662' ... '3.879578' '9.432285' '-2.529892']
1062,['-2.794906' '8.896122' '-1.044790' ... '0.180575' '10.609917' '-3.353234']
1063,['-3.701335' '0.225062' '-5.501366' ... '-2.098415' '7.074227' '-3.160827']
1064,['-0.792261' '3.582287' '-0.663846' ... '1.511033' '-0.152481' '-1.926440']
1065,['-6.015030' '1.469501' '6.449363' ... '-0.948185' '-1.380423' '-5.265632']
1066,['-1.176790' '1.088872' '-6.210647' ... '3.774146' '12.305565' '0.646182']
1067,['4.773690' '10.944424' '3.547524' ... '0.593019' '0.552979' '1.193741']
1068,['-1.968788' '6.785872' '2.922321' ... '2.893782' '2.979632' '-2.031573']
1069,['-1.431700' '7.481667' '-1.605555' ... '1.537824' '1.180489' '1.356123']
1070,['-3.211400' '3.167017' '-2.141185' ... '-3.114864' '4.515083' '-2.697448']
1071,['-1.781693' '5.789857' '-2.517978' ... '2.433638' '12.976873' '-4.786174']
1072,['-2.133955' '4.668452' '-0.817835' ... '1.013567' '9.437250' '-2.815461']
1073,['-5.323224' '-0.251020' '5.771269' ... '2.795402' '-2.853932' '-1.854886']
1074,"['-3.476636' '2.313408' '-1.744985' ... '-2.305763' '11.147898'
 '-1.961083']"
1075,['1.953947' '-1.740738' '-2.718216' ... '-1.323207' '9.691591' '-3.438444']
1076,['-0.075613' '7.330415' '5.569104' ... '4.952620' '-1.030435' '-3.786851']
1077,['-1.061680' '5.080280' '3.433342' ... '3.652740' '2.096540' '-2.389104']
1078,['1.328166' '7.479116' '0.531161' ... '-0.570589' '6.576275' '-7.680231']
1079,['0.834244' '2.654222' '5.249445' ... '3.383320' '6.339025' '-0.426639']
1080,['0.346249' '1.968475' '4.171577' ... '-1.704745' '3.357576' '-0.914885']
1081,['-2.307304' '1.197112' '-4.062230' ... '-0.725293' '1.408763' '-5.134057']
1082,['-2.868534' '7.618825' '-2.474573' ... '-1.835646' '9.297060' '-4.622331']
1083,['-0.633335' '8.714437' '7.731580' ... '5.636180' '0.108006' '-6.503716']
1084,['0.445350' '3.208004' '1.710250' ... '-0.823171' '-1.522367' '-4.317170']
1085,['-4.924584' '5.021988' '-2.565739' ... '3.215405' '8.536608' '-0.251981']
1086,['-0.393221' '6.937159' '2.449920' ... '1.050652' '-1.320812' '-6.725169']
1087,['-4.627766' '2.154054' '-3.085822' ... '5.570076' '2.921362' '-3.054681']
1088,['-4.824468' '3.875441' '6.954618' ... '-0.582767' '0.071323' '-4.545938']
1089,['-4.109772' '3.512314' '6.762643' ... '0.885214' '-5.792140' '-3.123503']
1090,['-1.759502' '3.429038' '-0.658038' ... '9.457874' '-0.271479' '-0.865336']
1091,['1.695434' '3.539522' '9.450304' ... '1.547602' '-1.811611' '-5.131189']
1092,['0.181074' '3.295421' '-5.217051' ... '-0.244848' '12.278484' '-4.097437']
1093,['-4.355226' '9.738142' '-2.053575' ... '3.439641' '7.141945' '-2.468946']
1094,['-0.583554' '1.143521' '-1.218321' ... '-2.840838' '1.372391' '-2.822066']
1095,['0.869977' '9.593990' '-3.547468' ... '-0.968189' '15.193319' '-4.266181']
1096,['-5.811632' '8.421297' '1.234437' ... '4.323564' '2.000315' '5.471366']
1097,['-3.981504' '4.236264' '-3.410001' ... '-0.845410' '7.902009' '0.619237']
1098,['0.913316' '8.511244' '2.714148' ... '-3.509121' '3.445053' '-5.243798']
1099,['0.163905' '5.227063' '5.731549' ... '3.094832' '-2.592379' '-2.896045']
1100,['-4.060697' '-1.931090' '4.053050' ... '-1.861006' '3.149371' '-1.224128']
1101,['1.722275' '3.562888' '0.197352' ... '1.540739' '1.327802' '-2.673859']
1102,['-2.787694' '7.216074' '-2.055346' ... '3.213381' '7.098197' '-6.403365']
